f_1,f_2,f_3,f_4,f_5,f_6,f_7,e_1,e_2,e_3,e_4,t,y,y_obs
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2041049030786772,-0.7036114763816186,-0.7105848931015063,0.2041049030786772,0.5493526498469591,0.5517241379310297
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.413340935005701,0.9697249202084524,-0.24419987536178436,0.413340935005701,0.8402883588763913,0.8534482758620616
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3198403648802735,-0.280250422652073,-0.959926924616314,0.3198403648802735,0.9019872624792507,0.913793103448268
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.13234297082099755,0.13793103448275743
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.69612314709236,-0.2460842315238442,-0.969248446475577,0.69612314709236,0.08186124804070655,0.0862068965517234
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.518814139110604,0.7228830485156449,0.690970403250912,0.518814139110604,0.6696893391719301,0.6724137931034425
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.18358038768529067,0.24329217831109318,-0.9699530483341158,0.18358038768529067,0.2085568947168429,0.1982758620689638
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.623147092360319,-0.2557002059670702,0.9667561247121211,0.623147092360319,0.975542301736966,0.9827586206896467
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.36887115165336354,-0.39493613951210355,0.9187085749612203,0.36887115165336354,0.17469798563352362,0.18965517241379148
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5199543899657922,0.7610811682238607,0.6486566544598178,0.5199543899657922,0.6434185735241853,0.6379310344827531
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07981755986316985,-0.7508085494864599,-0.6605198876779096,0.07981755986316985,0.2532445882388814,0.2586206896551702
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.44754846066134524,-0.3767399970482407,-0.9263190458066225,0.44754846066134524,0.65219671043529,0.6379310344827531
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6351197263397944,0.3335434504480693,0.9427347276212945,0.6351197263397944,0.8302278939461134,0.8189655172413723
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3118586088939565,0.11477929477833447,-0.9933910174197207,0.3118586088939565,0.013348843785158444,0.017241379310344678
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4509692132269097,-0.5289069330952281,-0.8486798313402999,0.4509692132269097,0.3833388976160751,0.3879310344827553
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5205245153933863,0.7792602374623473,0.6267004725625521,0.5205245153933863,0.18538476218141547,0.18965517241379148
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24971493728620284,-0.08053643349606594,0.9967516656016852,0.24971493728620284,0.6942937894086251,0.6896551724137872
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8038768529076392,0.6026852005587198,-0.7979790404687931,0.8038768529076392,0.9716240336750503,0.9827586206896467
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.11345496009122001,-0.5732258395378326,0.8193974230409484,0.11345496009122001,0.3174376349824991,0.31034482758620424
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4486887115165334,-0.4289110780569238,-0.9033467147889824,0.4486887115165334,0.9977414931995735,0.9999999999999915
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.20866590649942976,-0.8460423584054321,-0.5331156795516093,0.20866590649942976,0.05151985567101036,0.06034482758620638
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5627137970353475,0.13820028412111124,-0.9904043020246045,0.5627137970353475,0.24700963800305087,0.24999999999999786
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.16476624857468636,0.9270495512700461,-0.3749388343316895,0.16476624857468636,0.7993408002166291,0.8017241379310276
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5228050171037626,0.8455046881174656,0.5339679975161314,0.5228050171037626,0.1987267605943525,0.18965517241379148
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3683010262257695,-0.4209610955523695,0.9070786934061171,0.3683010262257695,0.2332297227640543,0.24137931034482552
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.36887115165336354,-0.39493613951210355,0.9187085749612203,0.36887115165336354,0.15642242130686634,0.15517241379310212
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7388825541619153,-0.6852771145298927,0.7282824152082654,0.7388825541619153,0.979755829402416,0.9655172413793021
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.005701254275940704,0.28121763476846284,0.9596440183188929,0.005701254275940704,0.3118059455205835,0.31034482758620424
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.631128848346636,0.14005393010098202,0.9901438767488637,0.631128848346636,0.7046399823706955,0.6982758620689595
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4082098061573544,0.9999513714592508,0.009861780608158082,0.4082098061573544,0.9399061179458048,0.939655172413785
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8004561003420748,0.7297111982174717,-0.6837554878726911,0.8004561003420748,0.9975586252988097,0.9827586206896467
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1636259977194982,0.9469079423714131,-0.3215048190524317,0.1636259977194982,0.33367807659621485,0.31896551724137656
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.30501710376282765,0.44135494185376073,-0.8973326112993237,0.30501710376282765,0.007958974168512534,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.883124287343215,0.17304179048723037,0.9849144829603093,0.883124287343215,0.4474738119884524,0.456896551724134
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15678449258836935,0.9998911173842283,0.01475646895837555,0.15678449258836935,0.8183624579326372,0.8189655172413723
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2765108323831241,0.9518364937155679,0.3066060815301187,0.2765108323831241,0.3818629678748657,0.3965517241379276
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.8502937289773916,0.862068965517234
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.672177879133409,0.8126150575477784,-0.5828007963675245,0.672177879133409,0.0017235392885627254,0.008620689655172339
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6322690992018241,0.19624641761440542,0.9805546101944106,0.6322690992018241,0.2660540751093714,0.2586206896551702
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.08893956670467498,-0.9649848677418983,-0.2623055566112763,0.08893956670467498,0.9793806999797194,0.9741379310344744
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4486887115165334,-0.4289110780569238,-0.9033467147889824,0.4486887115165334,0.9977414931995735,0.9827586206896467
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7360319270239449,-0.7817800985515483,0.6235542298058218,0.7360319270239449,0.7290890579150948,0.7327586206896489
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6556442417331809,0.9791604572846229,0.20308815546498107,0.6556442417331809,0.6326558437714594,0.6379310344827531
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6123147092360316,-0.7174892004085354,0.696569628463028,0.6123147092360316,0.9623566801390122,0.9741379310344744
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.364310148232611,-0.5924112282173343,0.8056357344867652,0.364310148232611,0.6725534204268723,0.6810344827586149
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10547320410490302,-0.8465791695075612,0.5322628201893195,0.10547320410490302,0.4308262212467396,0.431034482758617
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9840364880273655,-0.874137963191287,0.48567769282497225,0.9840364880273655,0.5119117047997757,0.508620689655168
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.31641961231470905,-0.11277690778664098,-0.9936203344688972,0.31641961231470905,0.9784531611476095,0.9655172413793021
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6385404789053588,0.4891347107332941,0.8722082519420786,0.6385404789053588,0.44709000579673847,0.4482758620689617
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7440136830102618,-0.47804511697937724,0.8783352811610002,0.7440136830102618,0.04015616554708279,0.034482758620689356
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8112884834663622,0.2727789295082265,-0.9620767410224333,0.8112884834663622,0.08224695187733899,0.09482758620689574
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.947548460661345,-0.2508257975542369,-0.9680322408273814,0.947548460661345,0.37082943368503973,0.3620689655172383
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.32782212086659046,-0.6312336510892851,-0.7755927267145372,0.32782212086659046,0.4881363289332039,0.49137931034482335
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9857468643101477,-0.8294594491254554,0.5585669362363798,0.9857468643101477,0.07993116436304842,0.06896551724137871
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.534777651083238,0.9993754305605912,-0.03533763987356047,0.534777651083238,0.5606018564512585,0.5689655172413745
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.44754846066134524,-0.3767399970482407,-0.9263190458066225,0.44754846066134524,0.02764980126687091,0.02586206896551702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.559293044469783,0.3047554539977206,-0.9524306343554072,0.559293044469783,0.4364912252423645,0.4396551724137893
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02793614595210945,0.9849020538942056,0.17311251900129962,0.02793614595210945,0.9793858148017996,0.9827586206896467
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4076396807297603,0.9992640304528014,0.03835879877189862,0.4076396807297603,0.45141230011680594,0.4482758620689617
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.20353477765108313,-0.6830722332233631,-0.730350822686774,0.20353477765108313,0.0957188212781709,0.0862068965517234
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.631128848346636,0.14005393010098202,0.9901438767488637,0.631128848346636,0.8519457184345476,0.8534482758620616
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3911060433295323,0.6486019978089518,0.7611277477784111,0.3911060433295323,0.44077575678009495,0.4396551724137893
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04389965792474342,0.8114387871591106,-0.5844374172601817,0.04389965792474342,0.08488014065177378,0.07758620689655106
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.680159635119726,0.5222928237424957,-0.8527662084458377,0.680159635119726,0.9753568289898945,0.9827586206896467
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.5512662733657314,0.5603448275862021
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.32782212086659046,-0.6312336510892851,-0.7755927267145372,0.32782212086659046,0.06878233923254985,0.06034482758620638
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32098061573546166,-0.3344933102813077,-0.9423981246676231,0.32098061573546166,0.5139730173876589,0.508620689655168
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.11003420752565558,-0.7043272021980879,0.7098754765758668,0.11003420752565558,0.3691756575247547,0.37931034482758297
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9122006841505126,0.998379314566073,-0.05690996614459153,0.9122006841505126,0.25402940059646656,0.24999999999999786
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.37514253135689835,-0.09229780304828657,0.9957314475060329,0.37514253135689835,0.9236795554456769,0.9310344827586127
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1755986316989737,0.6010756703743861,-0.7991921161297716,0.1755986316989737,0.377276121642412,0.3879310344827553
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2098061573546179,-0.8750455474703509,-0.4840405869886466,0.2098061573546179,0.624192751945218,0.6120689655172361
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5330672748004558,0.9987415581541571,0.05015276678117311,0.5330672748004558,0.5778442280170422,0.5689655172413745
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.07981755986316985,-0.7508085494864599,-0.6605198876779096,0.07981755986316985,0.6255512030818544,0.6206896551724085
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5923603192702391,-0.9743202270970918,-0.22516681609302908,0.5923603192702391,0.14284726656155144,0.14655172413792977
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8158494868871148,0.04821145607743877,-0.9988371516432963,0.8158494868871148,0.9093395525798169,0.9051724137930957
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3329532497149371,-0.807380666136979,-0.5900308974521656,0.3329532497149371,0.5628888630317804,0.5689655172413745
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.17217787913340926,0.7283316246463288,-0.6852248131380234,0.17217787913340926,0.34028328568118993,0.32758620689654894
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.05302166476624855,0.47107530092498456,-0.8820930001187148,0.05302166476624855,0.14896606791302752,0.13793103448275743
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8118586088939562,0.2452465994149094,-0.969460729207441,0.8118586088939562,0.9326140302408917,0.939655172413785
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.20524515393386533,-0.7429585742843976,-0.6693374013883397,0.20524515393386533,0.4693588788723474,0.48275862068965103
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6761687571265675,0.6809662941823006,-0.7323147589579392,0.6761687571265675,1.0072682007905767,0.9999999999999915
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4486887115165334,-0.4289110780569238,-0.9033467147889824,0.4486887115165334,0.6796292470148982,0.6896551724137872
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05302166476624855,0.47107530092498456,-0.8820930001187148,0.05302166476624855,0.9141400692095913,0.9224137931034404
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7554161915621432,0.07163632300269274,0.9974308182659356,0.7554161915621432,0.4910913740228525,0.49137931034482335
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7388825541619153,-0.6852771145298927,0.7282824152082654,0.7388825541619153,0.979755829402416,0.9655172413793021
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1812998859749144,0.352071755008181,-0.9359730120711064,0.1812998859749144,0.25062739042735993,0.24137931034482552
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2816419612314708,0.9984840924017455,0.05504105032303234,0.2816419612314708,0.8000543651497116,0.7931034482758552
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9515393386545035,-0.4377342622383299,-0.8991043964204962,0.9515393386545035,0.6729917589231966,0.6637931034482701
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6624857468643098,0.9905529189923339,-0.13713101281536086,0.6624857468643098,0.21080323566347783,0.20689655172413615
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5553021664766246,0.487501210970195,-0.8731223106201061,0.5553021664766246,0.09064891137073386,0.07758620689655106
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0558722919042189,0.3409977510383594,-0.9400641115300493,0.0558722919042189,0.3827678741794781,0.37931034482758297
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.988027366020524,-0.7605203713952486,0.6493140724586471,0.988027366020524,0.9256874359851008,0.913793103448268
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7559863169897374,0.10003640179500033,0.9949837779159563,0.7559863169897374,0.02618589293384055,0.02586206896551702
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7827822120866587,0.9914581866292628,0.13042493690170495,0.7827822120866587,0.9181429224483614,0.9051724137930957
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.11573546180159629,-0.47627388402587606,0.8792969847525386,0.11573546180159629,0.7434478790244627,0.7413793103448212
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9196123147092355,0.9099958565815759,-0.4146173428649165,0.9196123147092355,0.374564425803529,0.3879310344827553
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.22120866590649932,-0.9978973917964407,0.06481354369158553,0.22120866590649932,0.03378946947033657,0.034482758620689356
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5245153933865447,0.8880234559493955,0.45979815319734807,0.5245153933865447,0.6933521160797678,0.6896551724137872
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.17274800456100334,0.7085051616962412,-0.7057056297421632,0.17274800456100334,0.5812874091305853,0.5775862068965467
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.039908779931584926,0.9111860094618193,-0.4119952137598752,0.039908779931584926,0.9923506082629483,0.9827586206896467
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.37286202964652204,-0.20499092877792024,0.9787638730147153,0.37286202964652204,0.9748283406444355,0.9741379310344744
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9908779931584943,-0.6605738032528298,0.7507611141076047,0.9908779931584943,0.014616620536002933,0.02586206896551702
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8922462941847201,0.5891589459894139,0.8080171634072156,0.8922462941847201,0.7997007824397122,0.8103448275862
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.882554161915621,0.14489905052134414,0.989446443804824,0.882554161915621,0.23442391755853012,0.24137931034482552
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5233751425313566,0.8603805548711589,0.5096521370499653,0.5233751425313566,0.991379310344819,0.9913793103448191
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8072976054732037,0.45807126727224184,-0.8889154707280114,0.8072976054732037,0.32317132549210376,0.31034482758620424
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9743443557582663,-0.9997461729490551,0.022529750857883765,0.9743443557582663,0.027663656574449802,0.02586206896551702
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07639680729760544,-0.6274295274606627,-0.7786733513293553,0.07639680729760544,0.7061056782024997,0.6982758620689595
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5627137970353475,0.13820028412111124,-0.9904043020246045,0.5627137970353475,0.37730768146936633,0.3706896551724106
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.28050171037628263,0.9937254500472337,0.11184690397334422,0.28050171037628263,0.7118998503251166,0.7241379310344765
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5649942987457237,0.024616458204516346,-0.9996969690788633,0.5649942987457237,0.21603055143403357,0.20689655172413615
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.14880273660205237,0.9155814732362506,0.4021325227664841,0.14880273660205237,0.4810979236914397,0.48275862068965103
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.24743443557582656,-0.19342201397440745,0.9811156529737379,0.24743443557582656,0.3176469555992898,0.32758620689654894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005131128848346634,0.2537512146915578,0.967269518305296,0.005131128848346634,0.4480030513189587,0.4482758620689617
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.32098061573546166,-0.3344933102813077,-0.9423981246676231,0.32098061573546166,0.48388205539365836,0.49137931034482335
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5838084378563281,-0.79322557619325,-0.6089278982547003,0.5838084378563281,0.21940027726096534,0.20689655172413615
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4082098061573544,0.9999513714592508,0.009861780608158082,0.4082098061573544,0.6878931923795275,0.6810344827586149
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40877993158494846,0.9998261994970584,-0.01864325076988786,0.40877993158494846,0.46251220734730125,0.4482758620689617
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8779931584948684,-0.08254519708721976,0.9965873220334642,0.8779931584948684,0.9353246482339348,0.9310344827586127
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5838084378563281,-0.79322557619325,-0.6089278982547003,0.5838084378563281,0.21940027726096534,0.20689655172413615
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5917901938426451,-0.9675065868465947,-0.2528458115303731,0.5917901938426451,0.8384130232303494,0.8448275862068894
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13340935005701246,0.3776732922485004,0.925938920405757,0.13340935005701246,0.06669398023878331,0.06034482758620638
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.33181299885974896,-0.7724479132336609,-0.6350781222345506,0.33181299885974896,0.5222822461732635,0.508620689655168
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11972633979475479,-0.29252695178498733,0.9562572783928935,0.11972633979475479,0.07624742987366603,0.06896551724137871
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8238312428734317,-0.3437033314390803,-0.9390782821243805,0.8238312428734317,0.9379053021933443,0.9310344827586127
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6066134549600909,-0.8844218827483759,0.46668826138635405,0.6066134549600909,0.9856573889877979,0.9827586206896467
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8107183580387681,0.3000896124053661,-0.9539110149937452,0.8107183580387681,0.663397626216135,0.6724137931034425
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7394526795895093,-0.6642408981419943,0.7475185811974957,0.7394526795895093,0.9271022653778438,0.913793103448268
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.8143950353296067,0.8103448275862
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.14610964470679935,0.13793103448275743
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7953249714937282,0.8793311848015093,-0.4762107384715024,0.7953249714937282,0.9373843186705343,0.939655172413785
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9481185860889391,-0.27831514558926596,-0.9604898124059547,0.9481185860889391,0.25501307475972956,0.26724137931034253
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5473204104903076,0.7884674477203243,-0.6150764862075268,0.5473204104903076,0.007514321664716772,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16989737742303299,0.8015655882554157,-0.5979068553919995,0.16989737742303299,0.744556806460253,0.7413793103448212
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.41277080957810697,0.9762912291783682,-0.21646116471411533,0.41277080957810697,0.7386201495990543,0.7241379310344765
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4561003420752563,-0.7269490924901797,-0.6866913549242514,0.4561003420752563,0.9282856851765449,0.9310344827586127
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6351197263397944,0.3335434504480693,0.9427347276212945,0.6351197263397944,0.5109899627005654,0.508620689655168
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9190421892816415,0.9214437407174674,-0.38851181795744716,0.9190421892816415,0.49170533364078783,0.48275862068965103
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8072976054732037,0.45807126727224184,-0.8889154707280114,0.8072976054732037,0.8633038890018833,0.8534482758620616
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20923603192702384,-0.8608937135997037,-0.5087848404625586,0.20923603192702384,0.8068720439833303,0.8189655172413723
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4486887115165334,-0.4289110780569238,-0.9033467147889824,0.4486887115165334,0.2771234383062752,0.27586206896551485
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03762827822120865,0.952144988868834,-0.30564672445810404,0.03762827822120865,0.010976954323256762,0.008620689655172339
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.542759407069555,0.9071089212456807,-0.4208959550726252,0.542759407069555,0.9783585786743495,0.9827586206896467
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08152793614595207,-0.8044827655451643,-0.593975992731023,0.08152793614595207,0.8536556769769413,0.862068965517234
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4082098061573544,0.9999513714592508,0.009861780608158082,0.4082098061573544,0.9399061179458048,0.939655172413785
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8078677309007978,0.43254892988515686,-0.9016104609282245,0.8078677309007978,0.3536835719803393,0.3620689655172383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.559293044469783,0.3047554539977206,-0.9524306343554072,0.559293044469783,0.4364912252423645,0.431034482758617
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1733181299885974,0.6881030011185887,-0.725613023485378,0.1733181299885974,0.4988148752999242,0.49137931034482335
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9994298745724054,-0.2897721151882884,0.9570956698571494,0.9994298745724054,0.8521982001021475,0.862068965517234
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0769669327251995,-0.64936868549059,-0.7604737407065568,0.0769669327251995,0.6493551663541921,0.6637931034482701
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.36316989737742283,-0.6373551563928456,0.7705701815016277,0.36316989737742283,0.2537806160383739,0.2586206896551702
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4287343215507409,0.5264608948289485,-0.8501993449867523,0.4287343215507409,0.9246249851100803,0.9310344827586127
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2810718358038767,0.9965096294107889,0.08347789223244712,0.2810718358038767,0.18932755137591506,0.1982758620689638
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0769669327251995,-0.64936868549059,-0.7604737407065568,0.0769669327251995,0.09756318517404228,0.09482758620689574
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6567844925883691,0.989141842616651,0.14696399281775238,0.6567844925883691,0.41724104255276306,0.431034482758617
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9201824401368296,0.8978085530539124,-0.4403859694214155,0.9201824401368296,0.019379720914649914,0.02586206896551702
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2793614595210945,0.9857376474685523,0.16828930555196958,0.2793614595210945,0.9336854650932561,0.9310344827586127
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07753705815279358,-0.6707801973834654,-0.741656205258339,0.07753705815279358,0.7473767964734866,0.7499999999999936
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.46864310148232585,-0.9915891173067992,-0.12942574102056578,0.46864310148232585,0.9794366043921544,0.9913793103448191
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6590649942987454,0.9994398264965404,0.033466897265294344,0.6590649942987454,0.37679223738663137,0.3879310344827553
