f_1,f_2,f_3,f_4,f_5,e_1,e_2,e_3,e_4,t,y,y_obs
1.0,1.0,1.0,1.0,0.0,1.0,0.08551881413911055,-0.9062587739476776,-0.42272335474025063,0.08551881413911055,0.9908126529270345,0.9913793103448191
0.0,0.0,0.0,0.0,1.0,1.0,0.7605473204104899,0.32239091334975556,0.9466066231489776,0.7605473204104899,0.45265960083881807,0.4396551724137893
0.0,0.0,1.0,1.0,1.0,1.0,0.005131128848346634,0.2537512146915578,0.967269518305296,0.005131128848346634,0.5893111937750217,0.6034482758620638
1.0,1.0,0.0,0.0,0.0,1.0,0.3084378563283921,0.28218456129843045,-0.9593601374691428,0.3084378563283921,0.4932139567353242,0.49137931034482335
0.0,0.0,1.0,0.0,0.0,1.0,0.9988597491448113,-0.3169339216212369,0.9484476207602525,0.9988597491448113,0.43380402194093803,0.4224137931034447
1.0,0.0,1.0,1.0,0.0,1.0,0.6624857468643098,0.9905529189923339,-0.13713101281536086,0.6624857468643098,0.254422640185319,0.2586206896551702
0.0,0.0,0.0,1.0,1.0,1.0,0.46693272519954365,-0.9769104997090934,-0.2136489540300388,0.46693272519954365,0.9912178929424906,0.9913793103448191
0.0,0.0,0.0,0.0,0.0,1.0,0.7046750285062711,-0.6258588571353199,-0.7799363377515317,0.7046750285062711,0.9457413960363565,0.9310344827586127
0.0,1.0,0.0,0.0,0.0,1.0,0.17616875712656777,0.578052565607222,-0.8159995290408618,0.17616875712656777,0.45005346621569653,0.4482758620689617
0.0,1.0,1.0,1.0,0.0,1.0,0.882554161915621,0.14489905052134414,0.989446443804824,0.882554161915621,0.9305696064053428,0.939655172413785
0.0,0.0,1.0,1.0,0.0,1.0,0.7075256556442414,-0.7303017678251892,-0.6831246796240081,0.7075256556442414,0.36592857774367116,0.3706896551724106
0.0,1.0,0.0,0.0,0.0,1.0,0.6066134549600909,-0.8844218827483759,0.46668826138635405,0.6066134549600909,0.008262094333516365,0.008620689655172339
0.0,1.0,0.0,1.0,0.0,1.0,0.7080957810718355,-0.7494757638155132,-0.6620317813014367,0.7080957810718355,0.4272651040200488,0.431034482758617
0.0,0.0,1.0,1.0,0.0,1.0,0.13968072976054724,0.6448684728097779,0.7642935645260824,0.13968072976054724,0.2530953234173274,0.2586206896551702
0.0,1.0,0.0,1.0,1.0,1.0,0.8563283922462938,-0.9191343928505581,0.3939441177111747,0.8563283922462938,0.9048740325366786,0.913793103448268
1.0,0.0,1.0,0.0,1.0,1.0,0.7405929304446974,-0.6205668051844071,0.7841535820891327,0.7405929304446974,0.005820968859877235,0.008620689655172339
1.0,0.0,1.0,0.0,1.0,1.0,0.9224629418472059,0.8418720414135582,-0.5396771867386725,0.9224629418472059,0.5545816903116761,0.5689655172413745
1.0,0.0,1.0,1.0,0.0,1.0,0.080957810718358,-0.787226175560205,-0.6166643726638125,0.080957810718358,0.13350809130700353,0.12068965517241276
1.0,0.0,1.0,1.0,0.0,1.0,0.9076396807297601,0.9853964626297335,0.1702756924426042,0.9076396807297601,0.33364164798128826,0.31896551724137656
0.0,0.0,0.0,0.0,1.0,1.0,0.07810718358038765,-0.6916466651621581,-0.7222360352198343,0.07810718358038765,0.20830800835577717,0.1982758620689638
1.0,0.0,1.0,0.0,0.0,1.0,0.40877993158494846,0.9998261994970584,-0.01864325076988786,0.40877993158494846,-0.0019785291479566744,0.0
0.0,0.0,1.0,1.0,0.0,1.0,0.7605473204104899,0.32239091334975556,0.9466066231489776,0.7605473204104899,0.518999043547898,0.508620689655168
0.0,1.0,1.0,1.0,0.0,1.0,0.8785632839224625,-0.05410651968262768,0.9985351693995728,0.8785632839224625,0.9409518601338466,0.9310344827586127
1.0,0.0,1.0,0.0,1.0,1.0,0.24572405929304433,-0.27651676534227565,0.9610090938615748,0.24572405929304433,0.0917590871173912,0.07758620689655106
0.0,0.0,0.0,0.0,0.0,1.0,0.45153933865450374,-0.552881471966485,-0.8332599102057969,0.45153933865450374,0.9344605911553694,0.9224137931034404
0.0,1.0,0.0,1.0,0.0,1.0,0.02451539338654503,0.9410664368051589,0.33822176381605307,0.02451539338654503,0.98085196211278,0.9741379310344744
1.0,1.0,0.0,0.0,1.0,1.0,0.005701254275940704,0.28121763476846284,0.9596440183188929,0.005701254275940704,0.22186883411795183,0.2155172413793085
0.0,0.0,0.0,1.0,1.0,1.0,0.542759407069555,0.9071089212456807,-0.4208959550726252,0.542759407069555,0.08496603305332323,0.07758620689655106
0.0,1.0,0.0,1.0,0.0,1.0,0.45210946408209784,-0.5764067656255082,-0.817162921663202,0.45210946408209784,0.6605000973101471,0.6637931034482701
0.0,1.0,1.0,1.0,1.0,1.0,0.7388825541619153,-0.6852771145298927,0.7282824152082654,0.7388825541619153,0.9148767284684802,0.9051724137930957
1.0,0.0,0.0,0.0,1.0,1.0,0.25256556442417316,0.061868070408320965,0.9980843360477866,0.25256556442417316,0.1911386973289833,0.18965517241379148
0.0,0.0,1.0,1.0,1.0,1.0,0.40478905359178996,0.9836822453264076,0.1799145359041264,0.40478905359178996,0.13304267674232617,0.1293103448275851
0.0,1.0,1.0,0.0,1.0,1.0,0.15564424173318123,0.9974256713259629,0.0717079506048822,0.15564424173318123,0.9751297175418705,0.9827586206896467
0.0,1.0,0.0,0.0,1.0,1.0,0.4281641961231469,0.5504797372696043,-0.8348485244974608,0.4281641961231469,0.9273698742459937,0.913793103448268
0.0,0.0,1.0,0.0,1.0,1.0,0.14424173318129982,0.8009626480497476,0.5987143195457549,0.14424173318129982,0.35048349798917544,0.3620689655172383
1.0,0.0,1.0,0.0,1.0,1.0,0.6282782212086656,-0.0020154741001262174,0.9999979689300132,0.6282782212086656,0.11733592900935402,0.12068965517241276
1.0,0.0,1.0,0.0,0.0,1.0,0.2765108323831241,0.9518364937155679,0.3066060815301187,0.2765108323831241,0.02322028466559213,0.017241379310344678
0.0,0.0,0.0,1.0,0.0,1.0,0.6037628278221205,-0.9417462026384354,0.33632438183409624,0.6037628278221205,0.061284955563183016,0.06896551724137871
1.0,1.0,1.0,1.0,1.0,1.0,0.5553021664766246,0.487501210970195,-0.8731223106201061,0.5553021664766246,0.10269270005383088,0.09482758620689574
1.0,0.0,0.0,1.0,1.0,1.0,0.9464082098061569,-0.1952581762547767,-0.9807518771869156,0.9464082098061569,0.3133558708748248,0.31034482758620424
0.0,0.0,0.0,1.0,1.0,1.0,0.6676168757126565,0.923334483735837,-0.3839966551212071,0.6676168757126565,0.08070279243434994,0.06896551724137871
1.0,1.0,1.0,0.0,1.0,1.0,0.2759407069555301,0.9427107726728885,0.33361114952364174,0.2759407069555301,0.607151474724396,0.6034482758620638
0.0,0.0,0.0,1.0,1.0,1.0,0.21322690992018234,-0.9446635783178313,-0.32804073497014147,0.21322690992018234,0.9683271923326703,0.9741379310344744
0.0,0.0,0.0,0.0,1.0,1.0,0.413340935005701,0.9697249202084524,-0.24419987536178436,0.413340935005701,0.14067076037964726,0.14655172413792977
1.0,0.0,0.0,0.0,1.0,1.0,0.1448118586088939,0.8177020374444202,0.5756417097112092,0.1448118586088939,0.578271730243992,0.5775862068965467
1.0,0.0,1.0,0.0,0.0,1.0,0.7440136830102618,-0.47804511697937724,0.8783352811610002,0.7440136830102618,0.5643837571201423,0.5775862068965467
0.0,0.0,0.0,0.0,1.0,1.0,0.27708095781071823,0.960188797652932,0.279351880004086,0.27708095781071823,0.2454349398116818,0.24999999999999786
1.0,1.0,0.0,1.0,0.0,1.0,0.0883694412770809,-0.9571164765872052,-0.2897033832134067,0.0883694412770809,0.9922664390870373,0.9999999999999915
0.0,0.0,0.0,0.0,0.0,1.0,0.6556442417331809,0.9791604572846229,0.20308815546498107,0.6556442417331809,0.6829314129391051,0.6724137931034425
1.0,0.0,1.0,1.0,0.0,1.0,0.9042189281641957,0.9420364733299537,0.3355104810822809,0.9042189281641957,0.3837154619863663,0.3706896551724106
1.0,0.0,1.0,0.0,1.0,1.0,0.9019384264538194,0.8977452935479469,0.44051491224759975,0.9019384264538194,0.39780133743060697,0.3879310344827553
1.0,1.0,1.0,1.0,0.0,1.0,0.4082098061573544,0.9999513714592508,0.009861780608158082,0.4082098061573544,0.3752626720127992,0.37931034482758297
0.0,0.0,0.0,0.0,1.0,1.0,0.20752565564424164,-0.8142899126604163,-0.5804583862254827,0.20752565564424164,0.2514297990860743,0.2586206896551702
0.0,1.0,0.0,0.0,0.0,1.0,0.5513112884834661,0.6509000817055633,-0.7591634103641265,0.5513112884834661,0.5479646837312071,0.5431034482758574
1.0,0.0,0.0,1.0,0.0,1.0,0.38768529076396785,0.5095903498415977,0.8604171519375459,0.38768529076396785,0.5319570887826762,0.5172413793103404
1.0,1.0,1.0,0.0,0.0,1.0,0.7833523375142527,0.9947728058544846,0.10211299982076522,0.7833523375142527,0.9269993532395806,0.913793103448268
0.0,1.0,0.0,1.0,0.0,1.0,0.24743443557582656,-0.19342201397440745,0.9811156529737379,0.24743443557582656,0.7345715158335124,0.7413793103448212
1.0,1.0,1.0,0.0,0.0,1.0,0.7958950969213223,0.8654007793371856,-0.5010803240225977,0.7958950969213223,0.9027990874719968,0.9051724137930957
0.0,1.0,1.0,1.0,0.0,1.0,0.5843785632839221,-0.8102592205925092,-0.5860716640862443,0.5843785632839221,0.6140302387107612,0.6034482758620638
0.0,0.0,0.0,1.0,1.0,1.0,0.01425313568985176,0.6538462722389539,0.756627419724678,0.01425313568985176,0.19651981740171492,0.1982758620689638
0.0,1.0,1.0,0.0,0.0,1.0,0.6351197263397944,0.3335434504480693,0.9427347276212945,0.6351197263397944,0.3149898508436246,0.32758620689654894
1.0,1.0,1.0,1.0,0.0,1.0,0.10148232611174453,-0.9352869356241486,0.3538903051099165,0.10148232611174453,0.934888375785304,0.939655172413785
0.0,0.0,0.0,0.0,0.0,1.0,0.21265678449258826,-0.9349298321625196,-0.3548326491919297,0.21265678449258826,0.9028684349582216,0.9051724137930957
0.0,0.0,0.0,0.0,1.0,1.0,0.8779931584948684,-0.08254519708721976,0.9965873220334642,0.8779931584948684,0.5058165814436244,0.4999999999999957
0.0,1.0,0.0,0.0,1.0,1.0,0.0005701254275940704,0.028502410801539018,0.9995937237590584,0.0005701254275940704,0.6241974235543859,0.6293103448275809
0.0,0.0,1.0,1.0,1.0,1.0,0.37514253135689835,-0.09229780304828657,0.9957314475060329,0.37514253135689835,0.7559342462786891,0.7499999999999936
0.0,1.0,0.0,1.0,0.0,1.0,0.9908779931584943,-0.6605738032528298,0.7507611141076047,0.9908779931584943,0.0985901419693006,0.0862068965517234
0.0,0.0,0.0,1.0,1.0,1.0,0.5627137970353475,0.13820028412111124,-0.9904043020246045,0.5627137970353475,0.4539744286059039,0.4482758620689617
1.0,0.0,0.0,0.0,0.0,1.0,0.040478905359179,0.8990729594042444,-0.43779882785143875,0.040478905359179,0.5119986639367918,0.4999999999999957
0.0,1.0,0.0,0.0,0.0,1.0,0.6362599771949826,0.3867201089499721,0.9221971358303611,0.6362599771949826,0.26489031075368724,0.2586206896551702
1.0,0.0,1.0,1.0,1.0,1.0,0.20467502850627128,-0.7235789982884572,-0.6902415759977611,0.20467502850627128,0.45900288249337107,0.456896551724134
1.0,0.0,0.0,1.0,0.0,1.0,0.17217787913340926,0.7283316246463288,-0.6852248131380234,0.17217787913340926,0.5599854192125923,0.5689655172413745
1.0,0.0,0.0,1.0,0.0,1.0,0.9817559863169892,-0.9237209827494377,0.38306598129880054,0.9817559863169892,0.5024589037063187,0.4999999999999957
0.0,0.0,0.0,1.0,1.0,1.0,0.46522234891676145,-0.9550916321085744,-0.2963106043937339,0.46522234891676145,0.9803755340894547,0.9827586206896467
1.0,1.0,0.0,1.0,0.0,1.0,0.30957810718358025,0.22706013993004037,-0.9738807385172739,0.30957810718358025,0.8599259885937853,0.8534482758620616
0.0,1.0,0.0,1.0,0.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.2486682136759718,0.24137931034482552
0.0,1.0,1.0,1.0,0.0,1.0,0.5553021664766246,0.487501210970195,-0.8731223106201061,0.5553021664766246,0.48832897772703415,0.4999999999999957
0.0,1.0,1.0,0.0,0.0,1.0,0.9218928164196118,0.8569121096818638,-0.5154625459532217,0.9218928164196118,0.4203757882904756,0.431034482758617
0.0,1.0,1.0,1.0,0.0,1.0,0.20467502850627128,-0.7235789982884572,-0.6902415759977611,0.20467502850627128,0.4385098066286407,0.4482758620689617
1.0,1.0,0.0,0.0,0.0,1.0,0.9561003420752561,-0.6296691819566196,-0.7768633865063288,0.9561003420752561,0.9344644557947399,0.9310344827586127
0.0,1.0,0.0,1.0,1.0,1.0,0.20467502850627128,-0.7235789982884572,-0.6902415759977611,0.20467502850627128,0.6693334319655507,0.6637931034482701
0.0,0.0,1.0,0.0,0.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.8543047891074458,0.8448275862068894
0.0,1.0,1.0,0.0,1.0,1.0,0.018244013683010252,0.7908524873563147,0.6120068163364931,0.018244013683010252,0.9171584012298433,0.9224137931034404
0.0,0.0,0.0,1.0,0.0,1.0,0.7913340935005697,0.956278282956224,-0.29245828000980967,0.7913340935005697,0.9220074618194708,0.9310344827586127
1.0,1.0,0.0,0.0,0.0,1.0,0.7480045610034204,-0.2944536694199384,0.9556657556725228,0.7480045610034204,0.5339346097648793,0.5431034482758574
0.0,0.0,0.0,1.0,1.0,1.0,0.9190421892816415,0.9214437407174674,-0.38851181795744716,0.9190421892816415,0.08849802811357205,0.0862068965517234
0.0,1.0,1.0,1.0,1.0,1.0,0.7394526795895093,-0.6642408981419943,0.7475185811974957,0.7394526795895093,0.9147483075617999,0.9051724137930957
1.0,1.0,0.0,0.0,1.0,1.0,0.10148232611174453,-0.9352869356241486,0.3538903051099165,0.10148232611174453,0.49268697624861485,0.49137931034482335
1.0,0.0,1.0,1.0,0.0,1.0,0.6607753705815276,0.9986459299999971,-0.05202217310379387,0.6607753705815276,0.2803592367143123,0.26724137931034253
0.0,1.0,1.0,0.0,0.0,1.0,0.9481185860889391,-0.27831514558926596,-0.9604898124059547,0.9481185860889391,0.3785979477344524,0.3879310344827553
0.0,1.0,0.0,0.0,0.0,1.0,0.5957810718358035,-0.9984281184699992,-0.05604723229970693,0.5957810718358035,0.0514590746047692,0.06034482758620638
0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999994,-0.26237485370395625,0.9649660284921059,0.9999999999999994,0.4319775495733849,0.4396551724137893
0.0,0.0,1.0,0.0,0.0,1.0,0.388825541619156,0.557790379504264,0.8299818627732108,0.388825541619156,0.5113178116073314,0.5172413793103404
1.0,0.0,0.0,0.0,0.0,1.0,0.09692132269099196,-0.991078506385532,0.13327938392948457,0.09692132269099196,0.4383113588669527,0.4396551724137893
0.0,0.0,0.0,1.0,1.0,1.0,0.7719498289623713,0.7823186280266459,0.6228784506165763,0.7719498289623713,0.15496234067166562,0.14655172413792977
1.0,0.0,1.0,0.0,0.0,1.0,0.5792474344355756,-0.6350226493467567,-0.7724935176534662,0.5792474344355756,0.5124054164120438,0.508620689655168
0.0,0.0,1.0,1.0,0.0,1.0,0.8551881413911055,-0.9400885969340179,0.34093024200652805,0.8551881413911055,0.4049088404126572,0.3965517241379276
0.0,0.0,1.0,1.0,1.0,1.0,0.10946408209806152,-0.7242742132412889,0.6895120477799587,0.10946408209806152,0.9664057251926362,0.9655172413793021
0.0,1.0,0.0,0.0,1.0,1.0,0.5199543899657922,0.7610811682238607,0.6486566544598178,0.5199543899657922,0.7518204230826959,0.7586206896551659
0.0,0.0,0.0,1.0,0.0,1.0,0.9464082098061569,-0.1952581762547767,-0.9807518771869156,0.9464082098061569,0.7352314116581096,0.7241379310344765
1.0,0.0,0.0,0.0,0.0,1.0,0.050171037628278195,0.5915990580193534,-0.8062323204577039,0.050171037628278195,0.5073839736538468,0.4999999999999957
0.0,0.0,0.0,1.0,1.0,1.0,0.9521094640820976,-0.4631830640679903,-0.886262629901875,0.9521094640820976,0.7547332256032914,0.7499999999999936
1.0,0.0,0.0,1.0,0.0,1.0,0.1060433295324971,-0.8310644509494922,0.5561761217168703,0.1060433295324971,0.5648756902480575,0.5517241379310297
1.0,0.0,0.0,1.0,0.0,1.0,0.3198403648802735,-0.280250422652073,-0.959926924616314,0.3198403648802735,0.5586321031146573,0.5689655172413745
0.0,1.0,1.0,1.0,0.0,1.0,0.6550741163055869,0.9729741456187702,0.23091407916674223,0.6550741163055869,0.6754601007649612,0.6637931034482701
1.0,1.0,0.0,1.0,0.0,1.0,0.9030786773090075,0.9213879313704842,0.38864415591234547,0.9030786773090075,0.3637204363669842,0.3706896551724106
1.0,0.0,1.0,1.0,1.0,1.0,0.20467502850627128,-0.7235789982884572,-0.6902415759977611,0.20467502850627128,0.45900288249337107,0.456896551724134
1.0,0.0,0.0,1.0,0.0,1.0,0.2058152793614594,-0.7617344574468676,-0.6478893550122015,0.2058152793614594,0.5676776415297674,0.5603448275862021
1.0,1.0,0.0,1.0,1.0,1.0,0.24971493728620284,-0.08053643349606594,0.9967516656016852,0.24971493728620284,0.24326901571981357,0.24999999999999786
1.0,1.0,1.0,0.0,0.0,1.0,0.5359179019384261,0.9957380730547407,-0.09222629705909115,0.5359179019384261,0.9285584270370597,0.913793103448268
1.0,0.0,1.0,1.0,1.0,1.0,0.05758266818700111,0.2594563610876093,-0.9657548326004776,0.05758266818700111,0.4951979266153842,0.48275862068965103
0.0,0.0,1.0,1.0,1.0,1.0,0.21664766248574674,-0.9867138471065955,-0.16246779351028906,0.21664766248574674,0.9227894728333657,0.9310344827586127
0.0,0.0,1.0,0.0,0.0,1.0,0.8557582668186997,-0.9299893274603646,0.3675865215290391,0.8557582668186997,0.5628593299517942,0.5603448275862021
1.0,1.0,1.0,0.0,0.0,1.0,0.8819840364880269,0.11663857247234125,0.9931744274857333,0.8819840364880269,0.745762558442486,0.7499999999999936
0.0,0.0,1.0,1.0,0.0,1.0,0.16476624857468636,0.9270495512700461,-0.3749388343316895,0.16476624857468636,0.3105008654554931,0.31896551724137656
0.0,0.0,0.0,1.0,0.0,1.0,0.8842645381984032,0.22888270060618407,0.9734540098860449,0.8842645381984032,0.37653154752858237,0.37931034482758297
1.0,0.0,1.0,1.0,1.0,1.0,0.5199543899657922,0.7610811682238607,0.6486566544598178,0.5199543899657922,0.9760667424933084,0.9827586206896467
1.0,1.0,1.0,1.0,1.0,1.0,0.9218928164196118,0.8569121096818638,-0.5154625459532217,0.9218928164196118,-0.003281024248871958,0.008620689655172339
0.0,1.0,0.0,1.0,0.0,1.0,0.954960091220068,-0.5843791444791865,-0.8114807548536035,0.954960091220068,0.22458685738385342,0.2155172413793085
0.0,0.0,0.0,1.0,1.0,1.0,0.6687571265678446,0.8999535055227422,-0.4359858803875734,0.6687571265678446,0.09181901477019536,0.0862068965517234
0.0,1.0,0.0,1.0,0.0,1.0,0.08893956670467498,-0.9649848677418983,-0.2623055566112763,0.08893956670467498,0.9366553004147319,0.939655172413785
0.0,0.0,0.0,1.0,1.0,1.0,0.9179019384264533,0.9420846511627138,-0.3353751780374152,0.9179019384264533,0.07870577002517734,0.07758620689655106
0.0,0.0,0.0,0.0,1.0,1.0,0.7080957810718355,-0.7494757638155132,-0.6620317813014367,0.7080957810718355,0.23589480726944126,0.24999999999999786
0.0,1.0,1.0,0.0,0.0,1.0,0.9840364880273655,-0.874137963191287,0.48567769282497225,0.9840364880273655,0.4210466733251428,0.431034482758617
0.0,0.0,0.0,0.0,1.0,1.0,0.17958950969213217,0.43073087881560224,-0.9024804208594992,0.17958950969213217,0.05899032497310722,0.06896551724137871
0.0,0.0,0.0,0.0,0.0,1.0,0.3232611174458379,-0.4395454947937092,-0.8982203282082593,0.3232611174458379,0.9262534555450608,0.9310344827586127
1.0,0.0,0.0,1.0,0.0,1.0,0.11288483466362594,-0.5963477534597702,0.8027262029755133,0.11288483466362594,0.5605354898039464,0.5689655172413745
0.0,0.0,0.0,1.0,0.0,1.0,0.6009122006841502,-0.979971138491089,0.19913956845508918,0.6009122006841502,0.08173838930393967,0.0862068965517234
0.0,0.0,1.0,0.0,0.0,1.0,0.30387685290763955,0.49176934291490587,-0.8707255097727651,0.30387685290763955,0.9735869176940101,0.9827586206896467
0.0,0.0,0.0,0.0,1.0,1.0,0.25256556442417316,0.061868070408320965,0.9980843360477866,0.25256556442417316,0.4819474479161129,0.49137931034482335
0.0,1.0,0.0,1.0,1.0,1.0,0.8979475484606608,0.7926115339035069,0.6097269522689069,0.8979475484606608,0.5537024236369994,0.5517241379310297
0.0,0.0,0.0,1.0,1.0,1.0,0.09236031927023941,-0.9955501709279522,-0.09423299403778393,0.09236031927023941,0.9903286882060633,0.9827586206896467
1.0,0.0,0.0,1.0,1.0,1.0,0.11630558722919036,-0.4510183013866436,0.8925147011754521,0.11630558722919036,0.781684061869186,0.7931034482758552
1.0,0.0,0.0,0.0,0.0,1.0,0.049600912200684126,0.6143382701770799,-0.7890427680397516,0.049600912200684126,0.5079222198438449,0.508620689655168
0.0,1.0,0.0,0.0,0.0,1.0,0.7394526795895093,-0.6642408981419943,0.7475185811974957,0.7394526795895093,0.05410329423433993,0.06034482758620638
0.0,1.0,0.0,0.0,0.0,1.0,0.2793614595210945,0.9857376474685523,0.16828930555196958,0.2793614595210945,0.43581701104581777,0.4396551724137893
0.0,0.0,0.0,1.0,0.0,1.0,0.5838084378563281,-0.79322557619325,-0.6089278982547003,0.5838084378563281,0.34453941681927575,0.33620689655172126
1.0,0.0,0.0,1.0,0.0,1.0,0.9794754846066129,-0.9613070474891086,0.2754791470289053,0.9794754846066129,0.5038437759483696,0.4999999999999957
0.0,1.0,1.0,0.0,1.0,1.0,0.9561003420752561,-0.6296691819566196,-0.7768633865063288,0.9561003420752561,0.7999957991447029,0.7931034482758552
0.0,1.0,1.0,0.0,0.0,1.0,0.2160775370581527,-0.9816822449212584,-0.19052551011966434,0.2160775370581527,0.03675621373332105,0.034482758620689356
0.0,0.0,1.0,1.0,1.0,1.0,0.08950969213226906,-0.9720691580473273,-0.23469459297810957,0.08950969213226906,0.8992187322347495,0.9051724137930957
1.0,0.0,0.0,0.0,1.0,1.0,0.7508551881413907,-0.15571618006731996,0.9878018380552053,0.7508551881413907,0.025308064352769777,0.017241379310344678
1.0,0.0,0.0,0.0,0.0,1.0,0.10376282782212082,-0.8889483635806645,0.45800743103934305,0.10376282782212082,0.4393608153362916,0.4396551724137893
0.0,1.0,0.0,0.0,0.0,1.0,0.5478905359179016,0.7706159494453069,-0.6372998183433825,0.5478905359179016,0.5595132427059133,0.5517241379310297
0.0,0.0,0.0,0.0,1.0,1.0,0.8067274800456096,0.4832213977142252,-0.8754981900558735,0.8067274800456096,0.0685718183517503,0.07758620689655106
1.0,1.0,0.0,1.0,0.0,1.0,0.3232611174458379,-0.4395454947937092,-0.8982203282082593,0.3232611174458379,0.9798754467186795,0.9741379310344744
1.0,0.0,1.0,1.0,1.0,1.0,0.372291904218928,-0.23280477582031758,0.9725234888450005,0.372291904218928,0.9820264914732268,0.9827586206896467
0.0,0.0,1.0,1.0,1.0,1.0,0.6755986316989734,0.7015623698519422,-0.7126080558116971,0.6755986316989734,0.0948832959506479,0.09482758620689574
0.0,0.0,1.0,0.0,0.0,1.0,0.9002280501710371,0.8568380677566032,0.5155856142709282,0.9002280501710371,0.6105301634323906,0.6206896551724085
1.0,1.0,0.0,0.0,1.0,1.0,0.9948688711516529,-0.49864850022360474,0.8668042877286368,0.9948688711516529,0.4146349330858894,0.4224137931034447
1.0,1.0,1.0,0.0,0.0,1.0,0.6670467502850623,0.9339041852833373,-0.3575233876409568,0.6670467502850623,0.9165579869020671,0.9224137931034404
1.0,0.0,0.0,1.0,1.0,1.0,0.9224629418472059,0.8418720414135582,-0.5396771867386725,0.9224629418472059,0.3041186363711476,0.31034482758620424
0.0,0.0,1.0,1.0,0.0,1.0,0.16590649942987448,0.904178666590445,-0.4271544672395744,0.16590649942987448,0.3084344964729814,0.31896551724137656
0.0,0.0,0.0,0.0,1.0,1.0,0.5558722919042186,0.4624170600334664,-0.8866625415511841,0.5558722919042186,0.06464456148796405,0.06896551724137871
1.0,1.0,0.0,0.0,1.0,1.0,0.01425313568985176,0.6538462722389539,0.756627419724678,0.01425313568985176,0.15239538200657926,0.14655172413792977
0.0,0.0,0.0,1.0,0.0,1.0,0.3677309007981754,-0.4466439986096743,0.89471176280742,0.3677309007981754,0.033411995363088115,0.034482758620689356
0.0,0.0,0.0,0.0,1.0,1.0,0.006271379703534774,0.3084555507582873,0.9512387572036801,0.006271379703534774,0.44361852708091,0.4396551724137893
0.0,0.0,1.0,1.0,1.0,1.0,0.21664766248574674,-0.9867138471065955,-0.16246779351028906,0.21664766248574674,0.9227894728333657,0.9310344827586127
0.0,0.0,1.0,0.0,1.0,1.0,0.11345496009122001,-0.5732258395378326,0.8193974230409484,0.11345496009122001,0.38625474809888194,0.3879310344827553
1.0,0.0,0.0,0.0,1.0,1.0,0.15165336374002272,0.9634197275472407,0.2679970682168013,0.15165336374002272,0.7373248024807163,0.7499999999999936
0.0,1.0,0.0,1.0,1.0,1.0,0.7394526795895093,-0.6642408981419943,0.7475185811974957,0.7394526795895093,0.9320876013502029,0.939655172413785
0.0,0.0,0.0,0.0,0.0,1.0,0.3192702394526794,-0.2527763320189623,-0.9675247417875367,0.3192702394526794,0.9172402411716989,0.9224137931034404
1.0,1.0,0.0,0.0,0.0,1.0,0.4486887115165334,-0.4289110780569238,-0.9033467147889824,0.4486887115165334,0.7992911914564966,0.8103448275862
1.0,0.0,0.0,1.0,0.0,1.0,0.9042189281641957,0.9420364733299537,0.3355104810822809,0.9042189281641957,0.4954472007355012,0.49137931034482335
0.0,0.0,1.0,0.0,1.0,1.0,0.20524515393386533,-0.7429585742843976,-0.6693374013883397,0.20524515393386533,0.39510286350933466,0.3879310344827553
0.0,1.0,1.0,0.0,0.0,1.0,0.40877993158494846,0.9998261994970584,-0.01864325076988786,0.40877993158494846,0.20163639129308736,0.20689655172413615
0.0,0.0,0.0,0.0,0.0,1.0,0.20809578107183568,-0.8305035493930605,-0.557013334172108,0.20809578107183568,0.9168525883807939,0.9224137931034404
1.0,0.0,0.0,0.0,1.0,1.0,0.6305587229190419,0.11177554198900935,0.9937334794667346,0.6305587229190419,0.1188179337416807,0.1293103448275851
0.0,1.0,1.0,1.0,1.0,1.0,0.10889395667046745,-0.7436327134749571,0.6685883542583376,0.10889395667046745,0.9196268024427171,0.9310344827586127
0.0,0.0,1.0,1.0,1.0,1.0,0.2291904218928163,-0.8942933455203651,0.44748118637322903,0.2291904218928163,0.9981423782183927,0.9913793103448191
1.0,1.0,0.0,0.0,0.0,1.0,0.9122006841505126,0.998379314566073,-0.05690996614459153,0.9122006841505126,0.15718098702286773,0.14655172413792977
0.0,0.0,1.0,1.0,0.0,1.0,0.6550741163055869,0.9729741456187702,0.23091407916674223,0.6550741163055869,0.5566759565467119,0.5689655172413745
0.0,1.0,0.0,0.0,0.0,1.0,0.923603192702394,0.8097524859106028,-0.586771600847893,0.923603192702394,0.6501204996555581,0.6379310344827531
1.0,1.0,1.0,0.0,0.0,1.0,0.5290763968072973,0.9689822214958816,0.2471304401017945,0.5290763968072973,0.9220037553065671,0.9310344827586127
1.0,1.0,0.0,1.0,1.0,1.0,0.30387685290763955,0.49176934291490587,-0.8707255097727651,0.30387685290763955,0.20992219535118162,0.1982758620689638
1.0,0.0,0.0,0.0,0.0,1.0,0.9241733181299882,0.7926990975004898,-0.6096131074886014,0.9241733181299882,0.7465071907971328,0.7499999999999936
0.0,0.0,1.0,0.0,0.0,1.0,0.20467502850627128,-0.7235789982884572,-0.6902415759977611,0.20467502850627128,0.86446004697566,0.8793103448275786
